ngram,C_svc,C_lgs,alpha_nb,weight_svc,weight_lgs,weight_nb,accuracy_total,accuracy_01,label_0_precision,label_0_recall,label_0_count,label_1_precision,label_1_recall,label_1_count,label_2_precision,label_2_recall,label_2_count
3,0.51,4.9,0.01,3.0,3.0,3.0,0.88959705484842,0.8477395852167333,0.8349259054095267,0.8871794871794872,273.0,0.8265182379654192,0.8083794550947834,273.4,0.9253295722646898,0.9141439589162974,931.8
3,0.51,4.9,0.01,3.0,3.0,5.0,0.8881084650136207,0.8499360481078945,0.8284860344066362,0.8893772893772894,273.0,0.8215805341907088,0.8105665623913797,273.4,0.9270905625283004,0.9104951987571626,931.8
3,0.51,4.9,0.01,3.0,5.0,0.1,0.8860808003820093,0.8411481875832879,0.8354360123131566,0.8901098901098902,273.0,0.8286908249870066,0.7922809550546777,273.4,0.9186275792940808,0.9124281427050154,931.8
3,0.51,4.9,0.01,3.0,5.0,1.0,0.8885152429371515,0.8422464190288688,0.8352503912838625,0.8879120879120881,273.0,0.8357366452280022,0.796671211999679,273.4,0.920274743573105,0.9156470268251868,931.8
3,0.51,4.9,0.01,3.0,5.0,3.0,0.892031955611397,0.8459074137319109,0.8410335031318248,0.8886446886446887,273.0,0.837556008237884,0.8032539236918798,273.4,0.9234895916747379,0.9190807337165724,931.8
3,0.51,4.9,0.01,3.0,5.0,5.0,0.8886501948389597,0.8440792601670115,0.8355642082074801,0.8835164835164836,273.0,0.8277566097418688,0.8047164514317797,273.4,0.9229576101908132,0.9147884272299386,931.8
3,0.51,4.9,0.01,5.0,0.1,0.1,0.8826976664727495,0.8535936945443344,0.8181929457946083,0.8981684981684982,273.0,0.8069300472711074,0.8091093821020827,273.4,0.9274992145896638,0.8997642020440433,931.8
3,0.51,4.9,0.01,5.0,0.1,1.0,0.8864849234009032,0.8565207492081349,0.8221407510888495,0.8996336996336997,273.0,0.8151797863558435,0.8134889441458784,273.4,0.929637762281008,0.9040567390272124,931.8
3,0.51,4.9,0.01,5.0,0.1,3.0,0.8882433251747498,0.8521305020390944,0.8301486120597328,0.8893772893772894,273.0,0.8161509426936767,0.8149621667869843,273.4,0.9286355318002504,0.9094215458941652,931.8
3,0.51,4.9,0.01,5.0,0.1,5.0,0.8858090657292956,0.8532320817512774,0.8204284987721989,0.8923076923076924,273.0,0.8125594515049879,0.8142295660543833,273.4,0.9295486491135608,0.9049151081259248,931.8
